Time Steps,Interpolated Volumes
0.577845675,64.63
0.5803471714285714,67.13
0.5828486678571428,66.62
0.5853501642857143,66.1
0.5878516607142857,65.6
0.5903531571428572,65.09
0.5928546535714285,64.59
0.59535615,64.1
0.5978576464285714,63.6
0.6003591428571429,63.12
0.6028606392857143,62.63
0.6053621357142857,62.16
0.6078636321428571,61.68
0.6103651285714286,61.21
0.612866625,60.75
0.6153681214285714,60.28
0.6178696178571429,59.83
0.6203711142857142,59.37
0.6228726107142857,58.93
0.6253741071428571,58.48
0.6278756035714286,58.05
0.6303771,55.01
0.6328785964285715,57.2
0.6353800928571428,56.79
0.6378815892857143,56.38
0.6403830857142857,55.97
0.6428845821428572,55.58
0.6453860785714286,55.19
0.6478875749999999,54.8
0.6503890714285714,54.43
0.6528905678571428,54.06
0.6553920642857143,53.69
0.6578935607142857,53.33
0.6603950571428572,52.98
0.6628965535714285,52.64
0.66539805,52.3
0.6678995464285714,51.97
0.6704010428571429,51.64
0.6729025392857143,51.32
0.6754040357142858,51.01
0.6779055321428571,50.7
0.6804070285714285,50.4
0.682908525,48.23
0.6854100214285714,49.82
0.6879115178571429,49.54
0.6904130142857142,49.27
0.6929145107142857,49.0
0.6954160071428571,48.73
0.6979175035714286,48.48
0.700419,48.23
