Time Steps,Interpolated Volumes
0.6158136866666666,68.79
0.6182381499999999,68.35
0.6206626133333333,67.91
0.6230870766666666,67.48
0.62551154,67.06
0.6279360033333333,66.64
0.6303604666666666,66.22
0.6327849299999999,65.82
0.6352093933333333,65.42
0.6376338566666666,65.02
0.64005832,64.63
0.6424827833333333,64.25
0.6449072466666667,63.88
0.6473317099999999,63.51
0.6497561733333332,63.14
0.6521806366666666,62.78
0.6546050999999999,62.43
0.6570295633333333,62.08
0.6594540266666666,61.73
0.66187849,59.57
0.6643029533333332,61.06
0.6667274166666666,60.72
0.6691518799999999,60.39
0.6715763433333333,60.07
0.6740008066666666,59.75
0.67642527,59.44
0.6788497333333333,59.12
0.6812741966666666,58.82
0.6836986599999999,58.52
0.6861231233333333,58.22
0.6885475866666666,57.92
0.69097205,57.64
0.6933965133333333,57.35
0.6958209766666666,57.07
0.69824544,56.79
0.7006699033333332,56.52
0.7030943666666666,56.25
0.7055188299999999,55.99
0.7079432933333333,55.73
0.7103677566666666,55.48
0.71279222,53.82
0.7152166833333333,54.98
0.7176411466666666,54.74
0.7200656099999999,54.5
0.7224900733333333,54.27
0.7249145366666666,54.04
0.727339,53.82
