Time Steps,Interpolated Volumes
0.0,50.42
0.0023236458333333334,50.46
0.004647291666666667,50.51
0.0069709375,50.56
0.009294583333333334,50.61
0.011618229166666667,50.66
0.013941875,50.72
0.016265520833333335,50.78
0.018589166666666667,50.84
0.0209128125,50.9
0.023236458333333335,50.97
0.025560104166666667,51.04
0.02788375,51.11
0.030207395833333334,51.19
0.03253104166666667,51.27
0.0348546875,51.35
0.037178333333333334,51.43
0.039501979166666666,51.52
0.041825625,51.61
0.04414927083333334,51.7
0.04647291666666667,51.88
0.0487965625,51.89
0.051120208333333333,51.99
0.053443854166666666,52.1
0.0557675,52.2
0.05809114583333334,52.31
0.06041479166666667,52.42
0.06273843750000001,52.54
0.06506208333333334,52.65
0.06738572916666667,52.77
0.069709375,52.89
0.07203302083333334,53.02
0.07435666666666667,53.15
0.0766803125,53.28
0.07900395833333333,53.42
0.08132760416666666,53.56
0.08365125,53.71
0.08597489583333333,53.87
0.08829854166666667,54.03
0.0906221875,54.2
0.09294583333333334,54.68
0.09526947916666667,54.55
0.097593125,54.73
0.09991677083333333,54.92
0.10224041666666667,55.11
0.1045640625,55.31
0.10688770833333333,55.51
0.10921135416666666,55.72
0.111535,55.94
0.11385864583333334,56.16
0.11618229166666667,56.39
0.1185059375,56.62
0.12082958333333334,56.85
0.12315322916666667,57.1
0.12547687500000002,57.35
0.12780052083333335,57.62
0.13012416666666668,57.9
0.1324478125,58.19
0.13477145833333334,58.49
0.13709510416666668,58.8
0.13941875,60.02
0.14174239583333334,59.46
0.14406604166666667,59.8
0.1463896875,60.16
0.14871333333333334,60.53
0.15103697916666667,60.91
0.153360625,61.3
0.15568427083333333,61.7
0.15800791666666666,62.11
0.1603315625,62.54
0.16265520833333333,62.97
0.16497885416666666,63.42
0.1673025,63.88
0.16962614583333332,64.35
0.17194979166666666,64.82
0.17427343750000002,65.3
0.17659708333333335,65.77
0.17892072916666668,66.24
0.181244375,66.72
0.18356802083333335,67.19
0.18589166666666668,69.29
0.1882153125,68.13
0.19053895833333334,68.6
0.19286260416666667,69.07
0.19518625,69.53
0.19750989583333334,70.0
0.19983354166666667,70.47
0.2021571875,70.93
0.20448083333333333,71.4
0.20680447916666667,71.86
0.209128125,72.32
0.21145177083333333,72.79
0.21377541666666666,73.25
0.2160990625,73.71
0.21842270833333333,74.17
0.22074635416666666,74.62
0.22307,75.06
0.22539364583333335,75.49
0.22771729166666668,75.91
0.23004093750000001,76.32
0.23236458333333335,78.32
0.23468822916666668,77.11
0.237011875,77.48
0.23933552083333334,77.85
0.24165916666666667,78.2
0.2439828125,78.54
0.24630645833333334,78.87
0.24863010416666667,79.19
0.25095375000000003,79.5
0.25327739583333336,79.8
0.2556010416666667,80.09
0.2579246875,80.36
0.26024833333333336,80.63
0.2625719791666667,80.88
0.264895625,81.12
0.26721927083333336,81.35
0.2695429166666667,81.57
0.2718665625,81.79
0.27419020833333335,82.0
0.2765138541666667,82.19
0.2788375,83.26
0.28116114583333335,82.57
0.2834847916666667,82.75
0.2858084375,82.91
0.28813208333333334,83.07
0.2904557291666667,83.23
0.292779375,83.37
0.29510302083333334,83.51
0.2974266666666667,83.64
0.2997503125,83.76
0.30207395833333334,83.88
0.30439760416666667,83.98
0.30672125,84.08
0.30904489583333333,84.17
0.31136854166666666,84.26
0.3136921875,84.33
0.31601583333333333,84.4
0.31833947916666666,84.47
0.320663125,84.54
0.3229867708333333,84.6
0.32531041666666666,85.05
0.3276340625,84.73
0.3299577083333333,84.79
0.33228135416666665,84.86
0.334605,84.92
0.3369286458333333,84.98
0.33925229166666665,85.04
0.3415759375,85.11
0.3438995833333333,85.17
0.34622322916666665,85.23
0.34854687500000003,85.29
