Time Steps,Interpolated Volumes
0.0,42.83
0.0019248147058823532,42.85
0.0038496294117647063,42.87
0.00577444411764706,42.89
0.007699258823529413,42.91
0.009624073529411767,42.93
0.01154888823529412,42.95
0.013473702941176472,42.98
0.015398517647058825,43.0
0.01732333235294118,43.03
0.019248147058823533,43.06
0.021172961764705886,43.09
0.02309777647058824,43.12
0.025022591176470592,43.15
0.026947405882352945,43.19
0.028872220588235298,43.22
0.03079703529411765,43.26
0.032721850000000004,43.3
0.03464666470588236,43.33
0.03657147941176471,43.37
0.038496294117647066,43.42
0.040421108823529416,43.47
0.04234592352941177,43.5
0.04427073823529412,43.55
0.04619555294117648,43.59
0.04812036764705883,43.64
0.050045182352941184,43.69
0.05196999705882353,43.74
0.05389481176470589,43.79
0.05581962647058824,43.85
0.057744441176470596,43.9
0.059669255882352945,43.96
0.0615940705882353,44.01
0.06351888529411766,44.08
0.06544370000000001,44.16
0.06736851470588236,44.25
0.06929332941176472,44.36
0.07121814411764707,44.48
0.07314295882352942,44.62
0.07506777352941177,44.77
0.07699258823529413,44.93
0.07891740294117648,45.11
0.08084221764705883,45.4
0.08276703235294118,45.5
0.08469184705882354,45.72
0.0866166617647059,45.96
0.08854147647058824,46.2
0.09046629117647059,46.46
0.09239110588235296,46.74
0.0943159205882353,47.03
0.09624073529411765,47.33
0.09816555000000002,47.65
0.10009036470588237,47.98
0.10201517941176472,48.32
0.10393999411764707,48.68
0.10586480882352943,49.04
0.10778962352941178,49.41
0.10971443823529413,49.79
0.11163925294117648,50.17
0.11356406764705884,50.57
0.11548888235294119,50.97
0.11741369705882354,51.37
0.11933851176470589,51.79
0.12126332647058825,52.53
0.1231881411764706,52.64
0.12511295588235297,53.07
0.12703777058823532,53.52
0.12896258529411767,53.97
0.13088740000000001,54.43
0.13281221470588236,54.89
0.1347370294117647,55.36
0.13666184411764706,55.84
0.13858665882352944,56.33
0.1405114735294118,56.83
0.14243628823529414,57.33
0.1443611029411765,57.83
0.14628591764705884,58.33
0.1482107323529412,58.82
0.15013554705882354,59.3
0.1520603617647059,59.77
0.15398517647058826,60.24
0.1559099911764706,60.69
0.15783480588235296,61.14
0.1597596205882353,61.57
0.16168443529411766,62.42
0.16360925,62.42
0.16553406470588236,62.83
0.16745887941176474,63.23
0.1693836941176471,63.62
0.17130850882352944,64.01
0.1732333235294118,64.38
0.17515813823529414,64.75
0.17708295294117649,65.11
0.17900776764705884,65.45
0.18093258235294118,65.79
0.18285739705882356,66.12
0.1847822117647059,66.45
0.18670702647058826,66.76
0.1886318411764706,67.06
0.19055665588235296,67.35
0.1924814705882353,67.63
0.19440628529411766,67.9
0.19633110000000004,68.16
0.19825591470588239,68.41
0.20018072941176474,68.64
0.20210554411764708,69.14
0.20403035882352943,69.09
0.20595517352941178,69.29
0.20787998823529413,69.49
0.20980480294117648,69.67
0.21172961764705886,69.85
0.2136544323529412,70.01
0.21557924705882356,70.17
0.2175040617647059,70.31
0.21942887647058826,70.44
0.2213536911764706,70.56
0.22327850588235296,70.67
0.22520332058823533,70.77
0.22712813529411768,70.87
0.22905295000000003,70.97
0.23097776470588238,71.07
0.23290257941176473,71.17
0.23482739411764708,71.27
0.23675220882352943,71.37
0.23867702352941178,71.47
0.24060183823529416,71.57
0.2425266529411765,71.83
0.24445146764705886,71.78
0.2463762823529412,71.88
0.24830109705882356,71.99
0.25022591176470593,72.09
0.2521507264705883,72.2
0.25407554117647063,72.31
0.256000355882353,72.42
0.25792517058823533,72.53
0.2598499852941177,72.64
0.26177480000000003,72.75
0.2636996147058824,72.86
0.26562442941176473,72.97
0.2675492441176471,73.09
0.2694740588235294,73.21
0.2713988735294118,73.34
0.2733236882352941,73.47
0.2752485029411765,73.61
0.2771733176470589,73.75
0.27909813235294123,73.9
0.2810229470588236,74.06
0.28294776176470593,74.51
0.2848725764705883,74.38
0.28679739117647063,74.55
0.288722205882353,74.73
0.2906470205882353,74.91
0.2925718352941177,75.1
0.29449665,75.3
0.2964214647058824,75.5
0.2983462794117647,75.7
0.3002710941176471,75.91
0.3021959088235294,76.13
0.3041207235294118,76.35
0.3060455382352942,76.58
0.30797035294117653,76.81
0.3098951676470589,77.03
0.3118199823529412,77.25
0.3137447970588236,77.45
0.3156696117647059,77.64
0.3175944264705883,77.83
0.3195192411764706,78.0
0.321444055882353,78.17
0.3233688705882353,78.61
0.3252936852941177,78.47
0.3272185,78.61
0.3291433147058824,78.74
0.3310681294117647,78.86
0.33299294411764707,78.97
0.3349177588235295,79.07
0.3368425735294118,79.16
0.3387673882352942,79.24
0.3406922029411765,79.31
0.3426170176470589,79.37
0.3445418323529412,79.43
0.3464666470588236,79.47
0.3483914617647059,79.51
0.3503162764705883,79.53
0.3522410911764706,79.55
0.35416590588235297,79.56
0.3560907205882353,79.57
0.35801553529411767,79.57
0.35994035,79.56
0.36186516470588237,79.54
0.3637899794117648,79.43
0.3657147941176471,79.48
0.3676396088235295,79.44
0.3695644235294118,79.39
0.3714892382352942,79.34
0.3734140529411765,79.28
0.37533886764705887,79.21
0.3772636823529412,79.13
0.37918849705882357,79.05
0.3811133117647059,78.96
0.38303812647058827,78.86
0.3849629411764706,78.75
0.38688775588235297,78.64
0.3888125705882353,78.52
0.39073738529411767,78.4
0.3926622000000001,78.28
0.3945870147058824,78.17
0.39651182941176477,78.07
0.3984366441176471,77.98
0.40036145882352947,77.88
0.4022862735294118,77.8
0.40421108823529417,77.55
0.4061359029411765,77.65
0.40806071764705887,77.58
0.4099855323529412,77.52
0.41191034705882357,77.46
0.4138351617647059,77.42
0.41575997647058827,77.37
0.4176847911764706,77.33
0.41960960588235297,77.3
0.42153442058823537,77.28
0.4234592352941177,77.26
0.42538405000000007,77.24
0.4273088647058824,77.23
0.42923367941176477,77.23
0.4311584941176471,77.23
0.43308330882352947,77.2
0.4350081235294118,77.16
0.43693293823529417,77.09
0.4388577529411765,77.01
0.44078256764705886,76.91
0.4427073823529412,76.78
0.44463219705882356,76.15
0.4465570117647059,76.48
0.44848182647058826,76.3
0.45040664117647067,76.1
0.452331455882353,75.88
0.45425627058823537,75.64
0.4561810852941177,75.38
0.45810590000000007,75.1
0.4600307147058824,74.8
0.46195552941176476,74.49
0.4638803441176471,74.15
0.46580515882352946,73.8
0.4677299735294118,73.42
0.46965478823529416,73.03
0.4715796029411765,72.62
0.47350441764705886,72.21
0.4754292323529412,71.8
0.47735404705882356,71.4
0.47927886176470597,70.99
0.4812036764705883,70.6
0.48312849117647066,70.2
0.485053305882353,68.64
0.48697812058823536,69.41
0.4889029352941177,69.03
0.49082775000000006,68.64
0.4927525647058824,68.26
0.49467737941176476,67.88
0.4966021941176471,67.5
0.49852700882352946,67.12
0.5004518235294119,66.75
0.5023766382352942,66.38
0.5043014529411766,66.01
0.5062262676470589,65.64
0.5081510823529413,65.28
0.5100758970588236,64.92
0.512000711764706,64.56
0.5139255264705883,64.2
0.5158503411764707,63.85
0.517775155882353,63.5
0.5196999705882354,63.15
0.5216247852941177,62.8
0.5235496000000001,62.45
0.5254744147058824,61.01
0.5273992294117648,61.77
0.5293240441176471,61.43
0.5312488588235295,61.09
0.5331736735294118,60.76
0.5350984882352942,60.43
0.5370233029411765,60.1
0.5389481176470589,59.77
0.5408729323529412,59.44
0.5427977470588236,59.12
0.5447225617647059,58.8
0.5466473764705883,58.48
0.5485721911764706,58.16
0.550497005882353,57.84
0.5524218205882354,57.53
0.5543466352941178,57.22
0.5562714500000001,56.91
0.5581962647058825,56.6
0.5601210794117648,56.3
0.5620458941176472,55.99
0.5639707088235295,55.69
0.5658955235294119,54.36
0.5678203382352942,55.1
0.5697451529411766,54.8
0.5716699676470589,54.51
0.5735947823529413,54.21
0.5755195970588236,53.92
0.577444411764706,53.64
