Time Steps,Interpolated Volumes
0.5210251764705882,58.65
0.5231176470588236,58.59
0.5252101176470588,58.52
0.5273025882352941,58.14
0.5293950588235294,58.35
0.5314875294117647,58.25
0.53358,58.14
0.5356724705882353,58.02
0.5377649411764706,57.89
0.5398574117647059,57.76
0.5419498823529412,57.61
0.5440423529411765,57.45
0.5461348235294118,57.29
0.548227294117647,57.11
0.5503197647058824,56.92
0.5524122352941176,56.73
0.5545047058823529,56.52
0.5565971764705883,56.31
0.5586896470588235,56.09
0.5607821176470589,55.88
0.5628745882352941,55.67
0.5649670588235294,55.45
0.5670595294117647,55.24
0.569152,55.03
0.5712444705882354,54.14
0.5733369411764706,54.61
0.5754294117647059,54.4
0.5775218823529412,54.19
0.5796143529411765,53.98
0.5817068235294118,53.78
0.5837992941176471,53.57
0.5858917647058823,53.37
0.5879842352941177,53.16
0.590076705882353,52.96
0.5921691764705882,52.76
0.5942616470588236,52.55
0.5963541176470588,52.35
0.5984465882352942,52.15
0.6005390588235294,51.95
0.6026315294117647,51.75
0.604724,51.56
0.6068164705882353,51.36
0.6089089411764707,51.17
0.6110014117647059,50.98
0.6130938823529412,50.79
0.6151863529411765,49.97
0.6172788235294118,50.42
0.619371294117647,50.24
0.6214637647058824,50.06
0.6235562352941176,49.88
0.625648705882353,49.7
0.6277411764705882,49.53
0.6298336470588235,49.36
0.6319261176470589,49.19
0.6340185882352941,49.02
0.6361110588235295,48.85
0.6382035294117647,48.69
0.640296,48.52
0.6423884705882353,48.36
0.6444809411764706,48.2
0.6465734117647058,48.04
0.6486658823529412,47.89
0.6507583529411765,47.73
0.6528508235294118,47.58
0.6549432941176471,47.42
0.6570357647058823,47.27
0.6591282352941177,46.56
0.6612207058823529,46.97
0.6633131764705883,46.82
0.6654056470588235,46.67
0.6674981176470588,46.52
0.6695905882352942,46.38
0.6716830588235294,46.23
0.6737755294117648,46.09
0.675868,45.94
0.6779604705882353,45.8
0.6800529411764706,45.66
0.6821454117647059,45.52
0.6842378823529411,45.38
0.6863303529411765,45.24
0.6884228235294118,45.1
0.6905152941176471,44.96
0.6926077647058824,44.83
0.6947002352941176,44.69
0.696792705882353,44.56
0.6988851764705882,44.43
0.7009776470588236,44.29
0.7030701176470588,43.65
0.7051625882352941,44.03
0.7072550588235295,43.9
0.7093475294117647,43.78
0.71144,43.65
