Total Diastolic Data: 16
0.1368276485007285,0.2123291859740468,0.3418700976728389,0.506345520866219,0.4353024191752874,0.2361536063172358,0.1165756316441228,0.1091031649165,0.1048825225940493,0.116994623193678,0.1022794546220212,0.09298473491837402,0.09236826512214183,0.1259401229553371,0.1620231100945653,0.125488730038527

Total Systolic Data: 8
0.01100648022226795,0.01449181984050757,0.01507558473197467,0.01494266927069006,0.01491727378261311,0.0133056211100458,0.01202340089984066,0.01105706457902284
