Diastolic Flow Time,Diastolic Data,Systolic Flow Time,Systolic Data
0.0,0.000709816073975244,0.790039583333333,0.0018039851617910326
0.0464729166666666,0.0006020284796561654,0.8365124999999997,0.0022333568234079187
0.0929458333333333,0.0006140675992056639,0.8829854166666663,0.002426571603566258
0.13941875,0.0009263874062525742,0.9294583333333328,0.0025075247051744083
0.1858916666666666,0.0017233002518896445,0.9759312499999996,0.002642700265694871
0.2323645833333332,0.0024221566619032236,1.022404166666666,0.0020470181806826746
0.2788374999999999,0.002552776798155587,1.068877083333333,0.0013782170886548545
0.3253104166666665,0.002457240474114324,1.11535,0.0007094168394942241
0.3717833333333332,0.002248442871979297,,
0.4182562499999998,0.001842699364660095,,
0.4647291666666665,0.0015226718387340396,,
0.5112020833333332,0.001238497161563047,,
0.5576749999999998,0.0009614133286869862,,
0.6041479166666665,0.0007756230672071234,,
0.6506208333333331,0.0007129480874580598,,
0.6970937499999997,0.0008216028485087028,,
0.7435666666666664,0.0013127931166969395,,
