Diastolic Flow Time,Diastolic Data,Systolic Flow Time,Systolic Data
0.0,6.616544047351823e-07,0.790039583333333,8.346738367258665e-07
0.0464729166666666,6.019488280069539e-07,0.8365124999999997,3.372529114068217e-06
0.0929458333333333,9.571639201012726e-07,0.8829854166666663,5.152148804141958e-06
0.13941875,1.991689268966503e-06,0.9294583333333328,4.775235782122372e-06
0.1858916666666666,4.665064354926578e-06,0.9759312499999996,4.546023198668084e-06
0.2323645833333332,5.783940787132648e-06,1.022404166666666,2.664504683571289e-06
0.2788374999999999,5.674226181225232e-06,1.068877083333333,1.372430980814145e-06
0.3253104166666665,5.154763165174513e-06,1.11535,6.670082766864407e-07
0.3717833333333332,4.00161142381656e-06,,
0.4182562499999998,3.007995356360974e-06,,
0.4647291666666665,2.260673032934358e-06,,
0.5112020833333332,1.716798511359657e-06,,
0.5576749999999998,1.282352841334626e-06,,
0.6041479166666665,9.423905264823009e-07,,
0.6506208333333331,7.791354137501208e-07,,
0.6970937499999997,7.542268499956259e-07,,
0.7435666666666664,6.868592404168682e-07,,
