Total Diastolic Data: 16
2.159493643280408,4.894556660412958,11.6854385212384,27.08259058176704,26.84631265386798,17.73639026322429,13.10777345009623,10.71952262226518,8.607211961357191,7.065975124423916,5.650239609556873,4.567635846794643,3.854053486215953,3.608389406925948,3.669915427002546,3.124724194948689

Total Systolic Data: 8
2.580027016892946,9.148424539682722,15.77214018413039,16.43895773305819,17.30040753285751,11.82670307207147,6.701773857546026,1.59713206448967
