Diastolic Flow Time,Diastolic Data,Systolic Flow Time,Systolic Data
0.0,0.08060558746404402,0.790039583333333,0.1158897310276757
0.0464729166666666,0.05629282178685236,0.8365124999999997,0.4649098488792826
0.0929458333333333,0.0529253352080785,0.8829854166666663,0.5669298958899841
0.13941875,0.05232272180148183,0.9294583333333328,0.5304286125609741
0.1858916666666666,0.05858012968336326,0.9759312499999996,0.5078142497613723
0.2323645833333332,0.06492348740165964,1.022404166666666,0.3896236882779729
0.2788374999999999,0.06786188249336002,1.068877083333333,0.2762470212473847
0.3253104166666665,0.06979153402203782,1.11535,0.09456712302318415
0.3717833333333332,0.07206794391679316,,
0.4182562499999998,0.07384647021607049,,
0.4647291666666665,0.07096311513423346,,
0.5112020833333332,0.06938497673241077,,
0.5576749999999998,0.0667581150712077,,
0.6041479166666665,0.06278777677522911,,
0.6506208333333331,0.06172096308555006,,
0.6970937499999997,0.06373028447284639,,
0.7435666666666664,0.06413722305700337,,
