Diastolic Flow Time,Diastolic Data,Systolic Flow Time,Systolic Data
0.0,0.5045230963800067,0.790039583333333,0.3755828418437175
0.0464729166666666,0.4032408987212511,0.8365124999999997,0.8598229165019051
0.0929458333333333,0.5385807598181644,0.8829854166666663,1.071055870032358
0.13941875,0.6620408482973986,0.9294583333333328,1.014922912518202
0.1858916666666666,0.8063361401101449,0.9759312499999996,0.9486713741100452
0.2323645833333332,0.9230035853795429,1.022404166666666,0.6265713915462549
0.2788374999999999,0.9415515917517701,1.068877083333333,0.3610205926503192
0.3253104166666665,0.8378119637250129,1.11535,0.4506812416784963
0.3717833333333332,0.6527712626820225,,
0.4182562499999998,0.5444147054055806,,
0.4647291666666665,0.4551125416982598,,
0.5112020833333332,0.3976614636960859,,
0.5576749999999998,0.3491742386110356,,
0.6041479166666665,0.2962475964205791,,
0.6506208333333331,0.2596504260652186,,
0.6970937499999997,0.2423368822922582,,
0.7435666666666664,0.2463478668161439,,
