Total Diastolic Data: 16
0.08559377849843917,0.09901532272639101,0.1283016828149146,0.1776520778713244,0.1727949873218461,0.1297457138266891,0.1041377564826946,0.0970920858274672,0.09051086252970733,0.0872576498127642,0.08175000557765895,0.07628112634866287,0.07197098137203074,0.07200176125831825,0.07484936992579662,0.06850235932165498

Total Systolic Data: 8
0.05822800850230007,0.113925953520389,0.1491513360923069,0.1621869413045783,0.1732766318264462,0.1551303532923694,0.129680272091909,0.08815932520071702
