Diastolic Flow Time,Diastolic Data,Systolic Flow Time,Systolic Data
0.0,1.307591160442424,0.790039583333333,2.580027016892946
0.0464729166666666,2.159493643280408,0.8365124999999997,9.148424539682722
0.0929458333333333,4.894556660412958,0.8829854166666663,15.77214018413039
0.13941875,11.6854385212384,0.9294583333333328,16.43895773305819
0.1858916666666666,27.08259058176704,0.9759312499999996,17.30040753285751
0.2323645833333332,26.84631265386798,1.022404166666666,11.82670307207147
0.2788374999999999,17.73639026322429,1.068877083333333,6.701773857546026
0.3253104166666665,13.10777345009623,1.11535,1.59713206448967
0.3717833333333332,10.71952262226518,,
0.4182562499999998,8.607211961357191,,
0.4647291666666665,7.065975124423916,,
0.5112020833333332,5.650239609556873,,
0.5576749999999998,4.567635846794643,,
0.6041479166666665,3.854053486215953,,
0.6506208333333331,3.608389406925948,,
0.6970937499999997,3.669915427002546,,
0.7435666666666664,3.124724194948689,,
