Flow Time,Interpolated Data
0.0,0.0048779822533404
0.0023236458333333334,0.013245735897967202
0.004647291666666667,0.021427145297093234
0.0069709375,0.029422210450718474
0.009294583333333334,0.03723093135884294
0.011618229166666667,0.044853308021466635
0.013941875,0.05228934043858954
0.016265520833333335,0.059539028610211694
0.018589166666666667,0.06660237253633304
0.0209128125,0.07347937221695361
0.023236458333333335,0.08017002765207341
0.025560104166666667,0.08667433884169246
0.02788375,0.09299230578581068
0.030207395833333334,0.09912392848442816
0.03253104166666667,0.10506920693754487
0.0348546875,0.11082814114516078
0.037178333333333334,0.11640073110727589
0.039501979166666666,0.12178697682389024
0.041825625,0.1269868782950038
0.04414927083333334,0.13200043552061663
0.04647291666666667,0.13682764850072862
0.0487965625,0.14146851723533987
0.051120208333333333,0.14592304172445036
0.053443854166666666,0.15019122196806003
0.0557675,0.15427305796616894
0.05809114583333334,0.15816854971877709
0.06041479166666667,0.16187769722588444
0.06273843750000001,0.16540050048749103
0.06506208333333334,0.16873695950359685
0.06738572916666667,0.1718870742742018
0.069709375,0.1748508447993061
0.07203302083333334,0.17780916677317196
0.07435666666666667,0.18094293589006186
0.0766803125,0.1842521521499758
0.07900395833333333,0.18773681555291385
0.08132760416666666,0.19139692609887593
0.08365125,0.19523248378786198
0.08597489583333333,0.19924348861987218
0.08829854166666667,0.20342994059490638
0.0906221875,0.20779183971296455
0.09294583333333334,0.21232918597404687
0.09526947916666667,0.2170419793781532
0.097593125,0.22193021992528358
0.09991677083333333,0.22699390761543792
0.10224041666666667,0.23223304244861642
0.1045640625,0.2376476244248189
0.10688770833333333,0.24323765354404545
0.10921135416666666,0.24900312980629602
0.111535,0.25494405321157065
0.11385864583333334,0.2610604237598694
0.11618229166666667,0.2673522414511921
0.1185059375,0.2738390071499598
0.12082958333333334,0.2805402217205935
0.12315322916666667,0.2874558851630932
0.12547687500000002,0.29458599747745895
0.12780052083333335,0.3019305586636906
0.13012416666666668,0.30948956872178834
0.1324478125,0.3172630276517519
0.13477145833333334,0.3252509354535816
0.13709510416666668,0.3334532921272772
0.13941875,0.3418700976728388
0.14174239583333334,0.35050135209026645
0.14406604166666667,0.35934705537955997
0.1463896875,0.36840720754071965
0.14871333333333334,0.3776818085737452
0.15103697916666667,0.38717085847863664
0.153360625,0.3968743572553942
0.15568427083333333,0.40679230490401785
0.15800791666666666,0.4169247014245073
0.1603315625,0.42727154681686286
0.16265520833333333,0.43783284108108433
0.16497885416666666,0.4481196347090747
0.1673025,0.4576429781927368
