Flow Time,Interpolated Data
0.0,0.5045230963800067
0.0023236458333333334,0.4927992761215778
0.004647291666666667,0.48177647800793755
0.0069709375,0.4714547020390857
0.009294583333333334,0.46183394821502227
0.011618229166666667,0.4529142165357476
0.013941875,0.4446955070012614
0.016265520833333335,0.43717781961156377
0.018589166666666667,0.43036115436665456
0.0209128125,0.42424551126653404
0.023236458333333335,0.41883089031120196
0.025560104166666667,0.41411729150065846
0.02788375,0.41010471483490357
0.030207395833333334,0.40679316031393714
0.03253104166666667,0.4041826279377593
0.0348546875,0.4022731177063698
0.037178333333333334,0.401064629619769
0.039501979166666666,0.40055716367795674
0.041825625,0.40075071988093297
0.04414927083333334,0.40164529822869777
0.04647291666666667,0.40324089872125113
0.0487965625,0.405537521358593
0.051120208333333333,0.40853516614072344
0.053443854166666666,0.4122338330676424
0.0557675,0.41663352213934984
0.05809114583333334,0.42173423335584587
0.06041479166666667,0.42753596671713046
0.06273843750000001,0.4340387222232036
0.06506208333333334,0.4412424998740653
0.06738572916666667,0.44914729966971534
0.069709375,0.45775312161015413
0.07203302083333334,0.466622097703784
0.07435666666666667,0.47531635995900723
0.0766803125,0.4838359083758243
0.07900395833333333,0.4921807429542349
0.08132760416666666,0.5003508636942392
0.08365125,0.5083462705958369
0.08597489583333333,0.5161669636590285
0.08829854166666667,0.5238129428838135
0.0906221875,0.5312842082701922
0.09294583333333334,0.5385807598181644
0.09526947916666667,0.5457025975277304
0.097593125,0.55264972139889
0.09991677083333333,0.559422131431643
0.10224041666666667,0.5660198276259899
0.1045640625,0.5724428099819303
0.10688770833333333,0.5786910784994642
0.10921135416666666,0.5847646331785918
0.111535,0.5906634740193131
0.11385864583333334,0.596387601021628
0.11618229166666667,0.6019370141855365
0.1185059375,0.6074539031468897
0.12082958333333334,0.6130804575415393
0.12315322916666667,0.6188166773694849
0.12547687500000002,0.6246625626307271
0.12780052083333335,0.6306181133252651
0.13012416666666668,0.6366833294530994
0.1324478125,0.6428582110142299
0.13477145833333334,0.6491427580086566
0.13709510416666668,0.6555369704363795
0.13941875,0.6620408482973986
0.14174239583333334,0.6686543915917139
0.14406604166666667,0.6753776003193254
0.1463896875,0.6822104744802331
0.14871333333333334,0.689153014074437
0.15103697916666667,0.696205219101937
0.153360625,0.7033670895627333
0.15568427083333333,0.7106386254568258
0.15800791666666666,0.7180198267842144
0.1603315625,0.7255106935448993
0.16265520833333333,0.7331112257388803
0.16497885416666666,0.7407333033021593
0.1673025,0.7482888061707376
0.16962614583333332,0.7557777343446153
0.17194979166666666,0.7632000878237927
0.17427343750000002,0.7705558666082694
0.17659708333333335,0.7778450706980455
0.17892072916666668,0.7850677000931212
0.181244375,0.7922237547934964
0.18356802083333335,0.7993132347991709
0.18589166666666668,0.806336140110145
0.1882153125,0.8132924707264185
0.19053895833333334,0.8201822266479917
0.19286260416666667,0.8270054078748641
0.19518625,0.8337620144070359
0.19750989583333334,0.8404520462445073
0.19983354166666667,0.8470755033872783
0.2021571875,0.8536323858353487
0.20448083333333333,0.8601226935887184
0.20680447916666667,0.8665464266473876
0.209128125,0.8729035850113565
0.21145177083333333,0.8790960689299949
0.21377541666666666,0.8850257786526734
0.2160990625,0.890692714179392
0.21842270833333333,0.8960968755101505
0.22074635416666666,0.9012382626449491
0.22307,0.906116875583788
0.22539364583333335,0.9107327143266665
0.22771729166666668,0.9150857788735852
0.23004093750000001,0.9191760692245441
0.23236458333333335,0.9230035853795429
0.23468822916666668,0.9265683273385817
0.237011875,0.9298702951016606
0.23933552083333334,0.9329094886687795
0.24165916666666667,0.9356859080399385
0.2439828125,0.9381995532151375
0.24630645833333334,0.9404504241943765
0.24863010416666667,0.9424385209776556
0.25095375000000003,0.9441638435649748
0.25327739583333336,0.9456263919563339
0.2556010416666667,0.9468261661517331
0.2579246875,0.9477349687954107
0.26024833333333336,0.9483246025316051
0.2625719791666667,0.9485950673603167
0.264895625,0.9485463632815451
0.26721927083333336,0.9481784902952903
0.2695429166666667,0.9474914484015523
0.2718665625,0.9464852376003314
0.27419020833333335,0.9451598578916274
0.2765138541666667,0.9435153092754401
0.2788375,0.9415515917517697
0.28116114583333335,0.9392687053206163
0.2834847916666667,0.9366666499819798
0.2858084375,0.9337454257358604
0.28813208333333334,0.9305050325822577
0.2904557291666667,0.9269454705211718
0.292779375,0.9230667395526029
0.29510302083333334,0.9188688396765508
0.2974266666666667,0.9143517708930158
0.2997503125,0.9095155332019974
0.30207395833333334,0.904360126603496
0.30439760416666667,0.8989111530276925
0.30672125,0.893194214404768
0.30904489583333333,0.8872093107347224
0.31136854166666666,0.8809564420175556
0.3136921875,0.8744356082532678
0.31601583333333333,0.8676468094418589
0.31833947916666666,0.8605900455833289
0.320663125,0.8532653166776776
0.3229867708333333,0.8456726227249054
0.32531041666666666,0.8378119637250121
0.3276340625,0.8296833396779978
0.3299577083333333,0.8212867505838622
0.33228135416666665,0.8126221964426057
0.334605,0.8036896772542281
0.3369286458333333,0.7944891930187292
0.33925229166666665,0.7850207437361095
0.3415759375,0.7752843294063684
0.3438995833333333,0.7652799500295063
0.34622322916666665,0.7550076056055232
0.34854687500000003,0.7444672961344188
0.35087052083333337,0.7339434730046963
0.3531941666666667,0.7237205876048592
0.35551781250000003,0.713798639934907
