"flow-valves"
"Time Step" "flow-time etc.."
("Time Step" "flow-time" "report-flow-av" "report-flow-mv")
1 0.0021978024 -3.882588374408158e-05 5.585837910254125e-05
2 0.0043956048 -4.138223182699076e-06 1.923810684046335e-05
3 0.0065934072 -1.089274948038656e-05 8.917592166528144e-08
4 0.008791209600000001 -9.598011220493939e-06 1.261917029656696e-05
5 0.010989012 -1.055880549185074e-05 1.763571691253373e-05
6 0.0131868144 -1.137321299948818e-05 2.01421241394729e-05
7 0.0153846168 -1.165687263590443e-05 2.277310597188394e-05
8 0.0175824192 -1.17847441897358e-05 2.523421964562899e-05
9 0.0197802216 -1.183244726641287e-05 2.744113951435159e-05
10 0.021978024 -1.186829647063545e-05 2.934367849142456e-05
11 0.0241758264 -1.191335996180399e-05 3.096883722754685e-05
12 0.0263736288 -1.197003046765962e-05 3.242661659119863e-05
13 0.0285714312 -1.202895296819938e-05 3.372024331618459e-05
14 0.0307692336 -1.207435566997399e-05 3.482371779851024e-05
15 0.03296703600000001 -1.210877404771922e-05 3.561657538084869e-05
16 0.0351648384 -1.213010129343289e-05 3.606592890736254e-05
17 0.0373626408 -1.215827719152503e-05 3.613317933269929e-05
18 0.0395604432 -1.218347253230735e-05 3.588177396317086e-05
19 0.04175824559999999 -1.222049857842424e-05 3.546500736419091e-05
20 0.04395604799999999 -1.226642339887636e-05 3.506173970969945e-05
21 0.04615385039999999 -1.230098106579213e-05 3.461337519615249e-05
22 0.04835165279999998 -1.219167862847699e-05 3.480946536727842e-05
23 0.05054945519999998 -1.191187549698215e-05 3.651415914601472e-05
24 0.05274725759999998 -1.166589393491916e-05 3.962278356486325e-05
25 0.05494505999999998 -1.163512155356568e-05 4.305539226960097e-05
26 0.05714286239999997 -1.183428303614832e-05 4.561188492993013e-05
27 0.05934066479999997 -1.188551053072036e-05 4.726389530301732e-05
28 0.06153846719999997 -1.189861884162149e-05 4.890547439361079e-05
29 0.06373626959999996 -1.174110842757569e-05 5.10573659024057e-05
30 0.06593407199999997 -1.16959129212959e-05 5.391976378126326e-05
31 0.06813187439999997 -1.158255132870603e-05 5.692283819068734e-05
32 0.07032967679999998 -1.170105999085106e-05 5.929864747282304e-05
33 0.07252747919999998 -1.176660297607005e-05 6.111361081304132e-05
34 0.07472528159999998 -1.185639120895851e-05 6.277448328919755e-05
35 0.07692308399999999 -1.179204186228614e-05 6.473616054826553e-05
36 0.07912088639999999 -1.170715852286601e-05 6.716860159787524e-05
37 0.0813186888 -1.157518835910089e-05 6.992117859041254e-05
38 0.0835164912 -1.160364495914648e-05 7.22796537345808e-05
39 0.0857142936 -1.1699683411091e-05 7.412478475329027e-05
40 0.08791209600000001 -1.184962877213252e-05 7.559573202618943e-05
41 0.09010989840000001 -1.188882856842845e-05 7.726776582445613e-05
42 0.09230770080000002 -1.119367301769505e-05 8.282054132457686e-05
43 0.09450550320000002 -1.000970088135174e-05 9.549816734529032e-05
44 0.09670330560000003 -9.689618725911756e-06 0.0001090424304442311
45 0.09890110800000003 -9.965299149138402e-06 0.0001204541812706848
46 0.1010989104 -1.015471061286776e-05 0.0001297817353324181
