Total Diastolic Data: 175
2410.525104402552,1284.948049659221,341.6000714740749,1592.341010064951,1298.189153701079,1047.967238314524,1048.09928521707,1160.310681040983,1247.012775278451,1206.206888138931,1160.277900592133,1165.022754281854,1193.027625190951,1251.991067409785,1292.096780308041,1281.920379114068,1264.885473604526,1256.194194581653,1282.192613996541,1321.51719826105,1359.232967963162,1367.297908742459,1367.810642539883,1337.529108663616,1220.902217853427,1146.282296809311,1186.482423182883,1228.117010648701,1234.216206298631,1210.211384294052,1178.741417388143,1162.675554036469,1178.190670140731,1196.691315142022,1207.828330232955,1196.472135681521,1177.20562851645,1157.883086134992,1154.647194942829,1159.70962545165,1168.439472546153,1178.484212686262,1182.508407082912,934.6722855592379,461.0769562849474,381.4965492265649,511.8288309578542,634.5037960701947,694.0356886402456,690.7553590251594,670.4523555195477,681.7469982146301,759.2752616632511,890.4278816957411,1028.321309435288,1097.027426878962,1101.316739644976,1094.038965970548,1114.182088171753,1183.796144722804,1363.966441583142,1563.274923433436,1638.207112409252,1171.267557862637,593.3700381793136,431.7097979945541,630.4604882273663,820.6012606008761,886.8157353938923,851.0829622967765,786.5479138115387,792.14636535764,940.3306431709996,1151.798783965637,1296.205218628243,1309.614875855749,1291.538341471123,1306.160090526342,1386.229106221733,1643.24886017099,1871.708181031263,1922.601330256693,1916.264594053975,1659.441324687268,1216.875166822568,993.6896159578272,1164.366384222887,1342.788915826913,1402.150732459415,1343.104996158573,1279.228544180107,1292.40975275017,1410.671487240638,1547.236513291288,1616.343568281907,1604.148694107975,1580.079391024532,1577.659666574526,1624.31707323825,1741.293587514541,1883.093827631143,1961.483615533772,1935.029855623546,1757.438936786187,1518.085284931307,1345.530471827924,1357.673331777453,1497.618843437993,1586.979650281471,1513.448015083282,1395.530363618509,1296.540415750266,1297.850157832769,1389.520058233978,1461.88741148198,1425.47230314262,1349.140484523713,1256.214281623339,1206.347146612647,1251.077795961957,1309.859709138846,1340.492565738687,1291.859895280366,1224.918958268863,1209.348223413795,1277.582817757714,1354.056667054182,1382.51290039343,1321.133608206126,1248.548365488261,1210.593565172765,1249.163155287838,1304.402086049667,1337.158605803664,1314.301453292884,1260.668129075292,1204.262614699659,1188.120901626949,1230.54488162972,1275.935492812089,1287.95979433853,1255.239376953765,1205.866046763706,1028.158696984434,780.8036124203809,676.1104554610398,829.2512806685519,998.3572052258941,1096.764046747999,1101.73365670274,1095.609589931636,1129.429868606304,1214.828897068024,1403.843975386659,1555.810760805614,1584.766343596345,1584.628184540244,1604.92469390065,1697.853167184509,1880.367964926762,2036.158360897613,2083.734001654666,2089.251056606844,1855.419725585654,1392.93717696729,1226.989766576658,1336.027964642486,1427.900193617704,1384.438262326891,1243.978646909047,992.1689315093986,343.2968834993691,-617.3167164502104,-1491.765129272029,-2240.212645325804

Total Systolic Data: 165
-1776.122800993832,-385.3762685382648,405.9629293991161,242.2528438460328,92.99258744217434,59.44845328740387,310.554115691276,541.8815645717704,742.045911213288,936.9941584567133,1070.084022623787,1023.258716001572,868.8462898650595,698.1124465442267,544.3651118509812,474.6795063172158,489.5599372026728,518.2342078971052,540.8738919902902,486.0096907917933,294.0196099621834,65.83701319936358,-146.4416996503797,-256.2544708814208,-209.074552023136,-142.6879579219957,-99.00505469801789,-228.8836563412335,-582.9125762826181,-937.8333744219603,-866.9388043082241,-566.3688683392219,-286.6890591679748,-203.5661408357869,-245.2104442663817,-282.3060322655275,-182.1986686748735,78.52906981423881,338.6990536765219,497.3792706319271,493.7824000211455,491.0330309634844,563.8321565345508,802.1024627540237,1060.923055784647,1291.775539488783,1437.877252815224,1496.641824606876,1622.920417758111,2294.265145066883,2988.993270661728,3250.780982554536,2623.745410528506,1982.955476684897,1557.461760632943,1683.679159318684,2135.744289283418,1986.29155025433,1514.295733668613,1281.044959076467,1212.49593516662,1090.104657877396,814.5481911337546,521.6668025033971,239.7425128009542,-21.22160405901619,-267.6195817122368,-517.7236710623132,-359.0571516324651,1139.361956443479,1918.277284760278,1533.312547809929,1116.994599704728,851.909675456592,768.5141945839205,913.6295004585261,1127.450338549878,1315.190009598769,1389.45657531373,1313.392714343364,1077.387423790831,722.9610933989219,321.9757333431252,23.62166076863399,-42.83729976343078,32.20218878102048,386.3227919153761,823.6677159852287,1142.965263092207,1200.498212951175,1106.294070906174,709.9332343669593,230.3027799055601,-67.34808573992279,-10.38736435674753,328.193275279439,947.5603896720017,1379.783032603143,1004.621711634985,544.6933519685625,134.477613851886,-61.47553280878837,331.0576528137375,750.0011317492882,1037.244179055868,844.6868103901859,514.5600860884296,122.6427358394408,-102.9398178419258,338.2670718071361,812.8943840218842,1131.152737234124,906.4639293248848,555.6142388896573,205.3272689168618,1.604568764604552,191.1224545429583,468.2103546698422,708.1292560423203,777.4254933816076,389.3309864466041,-18.25634417318551,-291.8708011048179,-140.8497319421058,140.3358375227635,401.4532856651277,487.1945900372544,83.89651257883058,-272.6382072880002,-234.1342503195382,474.3158859085207,976.7195258647445,546.7039398776401,55.30054799958723,-257.3317144185646,-132.0776320630178,229.9093572994372,505.6223348708488,374.529731516901,25.23548865256102,-327.6233215859237,-522.6550409400812,-255.8455696977989,22.34431826638732,155.8011030272695,-175.3432966250155,-512.4672984249315,-708.8125812086051,-295.0453127996118,201.20041965983,571.5616787443735,326.0529299705752,-16.5709920192827,-281.3928758852475,-265.9341963367298,-28.25280174235932,186.401959499445,169.8265854184876,-191.3731112822206,-499.900661769773,-432.616306260983,201.5922181812429,934.701909755766,1988.758446820641,4157.45073894235
