Diastolic Flow Time,Diastolic Data,Systolic Flow Time,Systolic Data
0.0,1.107463429491061,0.6153846720000009,3.30247704308978
0.0439560479999999,1.329940476092936,0.659340720000001,9.280743218542133
0.087912096,3.477961477560957,0.7032967680000011,14.659229924075
0.1318681440000001,17.82713305684752,0.7472528160000012,18.1868635352852
0.1758241920000002,24.77610610009206,0.7912088640000012,16.31705937431011
0.2197802400000002,15.11136971538798,0.8351649120000013,11.98977302937827
0.2637362880000003,9.800872685932115,0.8791209600000014,6.872483013927443
0.3076923360000004,7.956791721644772,0.923077,1.394242916999357
0.3516483840000005,6.558546775402057,,
0.3956044320000006,5.428512109592188,,
0.4395604800000006,4.694722134123388,,
0.4835165280000007,4.146130944720857,,
0.5274725760000007,3.316105582248059,,
0.5714286240000008,2.708930736000986,,
