Total Diastolic Data: 272
4.450453852660585e-05,4.449201889345292e-05,4.449201889345292e-05,4.449156838496028e-05,4.449928027934578e-05,4.451459488632081e-05,4.453695396586622e-05,4.45658003779434e-05,4.460057775402222e-05,4.464073019051598e-05,4.468570196415064e-05,4.473493726923648e-05,4.478787997675892e-05,4.484397341516273e-05,4.490266017267422e-05,4.496338192098537e-05,4.502557926010667e-05,4.508869158419432e-05,4.515215696816789e-05,4.521541207493857e-05,4.527789208310514e-05,4.533903063500017e-05,4.539825980501771e-05,4.54593589968205e-05,4.552645370065674e-05,4.55994962304221e-05,4.567844096941245e-05,4.576324322073924e-05,4.585385816098612e-05,4.595023989541651e-05,4.605234061376003e-05,4.616010984625579e-05,4.627349382019511e-05,4.639243491768766e-05,4.651687123577584e-05,4.6646736250349e-05,4.678195858554192e-05,4.692246189045942e-05,4.706816482515854e-05,4.721898115779351e-05,4.73748199747645e-05,4.753558600553262e-05,4.770118006351523e-05,4.788548808236496e-05,4.81010200324041e-05,4.834562301888346e-05,4.861715059246225e-05,4.891345034250988e-05,4.923235262630301e-05,4.95716604273692e-05,4.992914034086273e-05,5.030251468800433e-05,5.068945476534576e-05,5.10875752378632e-05,5.149442968769836e-05,5.190750733271614e-05,5.23242309309422e-05,5.27419558883933e-05,5.315797058880404e-05,5.356949796429455e-05,5.397369832610025e-05,5.436767347413319e-05,5.474847210331047e-05,5.513397998710642e-05,5.554260439062844e-05,5.59721201610527e-05,5.642026456038782e-05,5.688472504543966e-05,5.736312845686576e-05,5.78530316327956e-05,5.835191346972924e-05,5.88571684595381e-05,5.936610173637268e-05,5.987592567116444e-05,6.038375805413402e-05,6.08866219073643e-05,6.138144696998044e-05,6.186507289787025e-05,6.233425421812989e-05,6.278566707556059e-05,6.321591780456057e-05,6.362155335463313e-05,6.399907359152902e-05,6.436361870734548e-05,6.473173892843857e-05,6.510200011841891e-05,6.547293841006551e-05,6.58430600635777e-05,6.62108416236575e-05,6.657473038131602e-05,6.693314514382239e-05,6.728447732064419e-05,6.762709232709391e-05,6.795933131167443e-05,6.827951321032436e-05,6.858593713089214e-05,6.887688507045499e-05,6.915062496742063e-05,6.940541408955334e-05,6.963950275823934e-05,6.985113840834871e-05,7.003856998206005e-05,7.020005265392773e-05,7.034612551368619e-05,7.048836635409152e-05,7.062659566553432e-05,7.076063351668543e-05,7.089029970806283e-05,7.101541391818855e-05,7.113579584212926e-05,7.125126532221892e-05,7.136164247077317e-05,7.146674778462895e-05,7.156640225135806e-05,7.166042744678565e-05,7.174864562524031e-05,7.183087979776404e-05,7.190695380595795e-05,7.197669238359404e-05,7.20399212105983e-05,7.209646695778221e-05,7.214615732250329e-05,7.218882105522273e-05,7.222780872095816e-05,7.226656036461268e-05,7.230503990309041e-05,7.234321137013543e-05,7.238103882930901e-05,7.241848629809187e-05,7.245551768309818e-05,7.249209672639711e-05,7.252818696292681e-05,7.256375168901845e-05,7.259875394202055e-05,7.263315649100732e-05,7.266692183877201e-05,7.270001223454161e-05,7.27323896983654e-05,7.276401605624339e-05,7.27948529865611e-05,7.282486207764514e-05,7.285400489646158e-05,7.288224306845532e-05,7.29103162895623e-05,7.293898668770325e-05,7.296824969793249e-05,7.299810076870567e-05,7.302853528201773e-05,7.305954848626687e-05,7.309113544184884e-05,7.31232909794641e-05,7.315600967113266e-05,7.318928581391741e-05,7.322311342627247e-05,7.325748625696619e-05,7.329239780670842e-05,7.332784136198999e-05,7.336381004310447e-05,7.34002968601985e-05,7.343729478798633e-05,7.347479684791638e-05,7.351279620506408e-05,7.355128627647392e-05,7.359036357917345e-05,7.363013275924361e-05,7.367059984845328e-05,7.371177106366703e-05,7.375365277297833e-05,7.379625146305679e-05,7.383957371322788e-05,7.388362616650363e-05,7.392841550848827e-05,7.397394844536029e-05,7.402023168652726e-05,7.40672719291346e-05,7.411507584493281e-05,7.416365007227703e-05,7.421300120446952e-05,7.426313578891809e-05,7.431406032354112e-05,7.436578125608762e-05,7.441830498888701e-05,7.447163787777341e-05,7.452646508065344e-05,7.458340106925157e-05,7.464234617921792e-05,7.470320070837388e-05,7.476586488019914e-05,7.483023881981497e-05,7.48962225223788e-05,7.496371582801152e-05,7.503261839856395e-05,7.510282969653508e-05,7.517424896873889e-05,7.524677522697383e-05,7.532030723862478e-05,7.539474351411519e-05,7.546998230033076e-05,7.55459215728132e-05,7.562245903656455e-05,7.569949212129885e-05,7.577691798942031e-05,7.5854633536494e-05,7.593580955169326e-05,7.602318431267028e-05,7.611600448450344e-05,7.621351456341936e-05,7.631495633815861e-05,7.641956843783871e-05,7.652658596095325e-05,7.663524018717885e-05,7.674475837150918e-05,7.685436362193926e-05,7.696327485884392e-05,7.707070685977872e-05,7.7175870385374e-05,7.727797239075463e-05,7.737621632031494e-05,7.746980248696583e-05,7.755792853616399e-05,7.76397899957796e-05,7.771458090453257e-05,7.778149454293329e-05,7.784430140539638e-05,7.790724789774004e-05,7.797024139854829e-05,7.803318969055588e-05,7.809600090569902e-05,7.815858348178091e-05,7.822084612828454e-05,7.828269780650189e-05,7.834404771269402e-05,7.840480527605067e-05,7.846488018347205e-05,7.852418236345166e-05,7.858262205302012e-05,7.864010980851468e-05,7.869655658250394e-05,7.875187376617328e-05,7.880597324527394e-05,7.885876753937193e-05,7.891016982340079e-05,7.896009407669917e-05,7.900766150938229e-05,7.905214488455891e-05,7.909368703545382e-05,7.913243129867554e-05,7.916852073494641e-05,7.920209746430191e-05,7.923330206007849e-05,7.926227303787423e-05,7.928914642300457e-05,7.931405540412357e-05,7.933713006881587e-05,7.935849723020354e-05,7.937828032182655e-05,7.939659939903492e-05,7.941357121245804e-05,7.94293093433903e-05,7.944392467026129e-05,7.945752511682948e-05,7.947021675492115e-05,7.948210416969706e-05,7.949059303283824e-05,7.949309600786171e-05,7.948981167565907e-05,7.948100561188257e-05,7.946695867578881e-05,7.944792189542718e-05,7.942407788793089e-05,7.939550881877391e-05,7.936217097447608e-05

Total Systolic Data: 148
7.932387606635612e-05,7.928027942124023e-05,7.923087522790976e-05,7.917499903565696e-05,7.911183766462635e-05,7.904044670972275e-05,7.895977573790436e-05,7.886870129598963e-05,7.87660677150299e-05,7.865073569991416e-05,7.852163853059829e-05,7.837489678358988e-05,7.820839172148432e-05,7.802379282792786e-05,7.782276948881878e-05,7.760698585649429e-05,7.737809626766191e-05,7.713774121782529e-05,7.688754389221115e-05,7.662910726553937e-05,7.636401175099603e-05,7.609381341569185e-05,7.58200427368611e-05,7.554420390261721e-05,7.526777464658407e-05,7.499220660074434e-05,7.471892617001884e-05,7.444933590573055e-05,7.418481637806311e-05,7.392672853729761e-05,7.367641655850837e-05,7.342449535231053e-05,7.316130249704926e-05,7.288775841894234e-05,7.26047856613522e-05,7.231330685348325e-05,7.20142428348001e-05,7.170851093581731e-05,7.139702341566595e-05,7.108068605661847e-05,7.076039691556185e-05,7.04370452321997e-05,7.011151049362043e-05,6.978466165468336e-05,6.945735651356582e-05,6.913044124166914e-05,6.88047500669901e-05,6.848110510997137e-05,6.816031637077341e-05,6.784318186685614e-05,6.753048791971422e-05,6.721766066133238e-05,6.69000008054049e-05,6.657809150105166e-05,6.625250657573243e-05,6.592380982257824e-05,6.55925543763473e-05,6.525928217726019e-05,6.492452352183372e-05,6.458879669971125e-05,6.425260771537232e-05,6.391645009353596e-05,6.35808047669847e-05,6.324614004551626e-05,6.291291166467459e-05,6.258156291293078e-05,6.225252483597652e-05,6.192621651684122e-05,6.160304543058098e-05,6.128340787236634e-05,6.096768945788593e-05,6.065325723227383e-05,6.033751623802085e-05,6.002089680825839e-05,5.970382310803233e-05,5.938671311193054e-05,5.906997859692978e-05,5.87540251503083e-05,5.843925219247254e-05,5.812605301454568e-05,5.781481483057058e-05,5.750591884418581e-05,5.719974032963036e-05,5.689664872694283e-05,5.659700775121688e-05,5.630117551578217e-05,5.600950466918487e-05,5.572234254583967e-05,5.544003133022974e-05,5.516290823453913e-05,5.489130568959779e-05,5.462308548048476e-05,5.435606405158015e-05,5.409049847146457e-05,5.382664063338348e-05,5.356473727927246e-05,5.330503004260221e-05,5.304775550970126e-05,5.279314529922199e-05,5.254142615941586e-05,5.229282008289211e-05,5.20475444385397e-05,5.180581212030896e-05,5.156783171255469e-05,5.133380767166463e-05,5.110394052370846e-05,5.087842707786417e-05,5.065746065540135e-05,5.04412313340237e-05,5.022992620739298e-05,5.002372965969454e-05,4.98203784990134e-05,4.961772980116847e-05,4.941614305395471e-05,4.921597324442405e-05,4.901757097571794e-05,4.882128259891654e-05,4.862745035979917e-05,4.843641256041609e-05,4.824850373539444e-05,4.806405484289954e-05,4.788339347019631e-05,4.770684405375177e-05,4.75347281138331e-05,4.736736450357119e-05,4.720506967244677e-05,4.70481579441814e-05,4.689694180900893e-05,4.675173223030724e-05,4.661283896557823e-05,4.648057090175781e-05,4.635000306621309e-05,4.621669851869647e-05,4.608169166925585e-05,4.594600864049385e-05,4.581066716044207e-05,4.567667659546245e-05,4.554503812225805e-05,4.54167450381391e-05,4.529278320875074e-05,4.517413165256045e-05,4.506176326150238e-05,4.49566456572932e-05,4.485974218307117e-05,4.47720130301654e-05,4.469441649996127e-05,4.462791040102039e-05,4.457345358181713e-05
