Total Diastolic Data: 272
0.431322320144792,0.4535343710361591,0.5085603213731883,0.4018960917320054,0.3057196876736117,0.3468722768882352,0.4423048045197629,0.4428175542264222,0.3923046890760566,0.3516208753913593,0.3495569581669788,0.3774005619657195,0.3959838433947822,0.3814364190980542,0.3467888575288862,0.3149131073388094,0.2976250402934653,0.2942071425760502,0.2972124701806813,0.2968638067863272,0.2823408935629302,0.2504164063547821,0.2149681117673694,0.2138098127480304,0.2608001873606521,0.3391873618437945,0.3696807143699142,0.3654797638474275,0.3617162737840475,0.3717987053336369,0.3953203253757286,0.4194202559429613,0.4308425135765221,0.4284654850688351,0.4153198507386482,0.4074227661004051,0.4074212385131594,0.4155180895722809,0.4300958599534117,0.4364097053366391,0.4314857139368624,0.4185610743650007,0.4013912735622532,0.4464188424810703,0.61962412367074,0.7868631849948718,0.8539926661827795,0.861397585939867,0.8562509017212594,0.8597497866217684,0.8781220484597243,0.8978723703556335,0.903270142392367,0.8805368883706192,0.8217148593604109,0.7440369815111847,0.6899220306366423,0.6646163458613591,0.6632783063538888,0.6552130145307689,0.6278259978443684,0.5949546413484853,0.5698015508134351,0.5892955759295923,0.6588213829900893,0.7373616734838193,0.761741023229222,0.7495786835949666,0.7453837502753055,0.7561475809916559,0.7734389213021351,0.7827010413192657,0.7751541323622593,0.7554064889500798,0.7358516617299021,0.7265718132326862,0.7238300370485011,0.722737099681421,0.7226087810547883,0.7310225716589042,0.7692995683947715,0.8397885736848565,0.9155380751337201,0.8916984580675567,0.781047300891713,0.7213324747892039,0.7088737717568357,0.7184991014109208,0.7201936733795287,0.7130692353430378,0.7025679063499845,0.697898120761251,0.7052359537598708,0.729241457463821,0.763722526001941,0.7951636441364994,0.8143428223164999,0.8222894529080381,0.840348320746832,0.8863908887729398,0.9576611398770376,1.042501782720052,1.110128928836363,1.096176366738782,0.9973731933375632,0.8922688054463097,0.8601026807514134,0.87082861659396,0.8675114029591799,0.8460393848723149,0.8091513650726221,0.7865464800653694,0.7817755460996397,0.7966016540389178,0.8099889881454874,0.8096823638734977,0.7951108099442504,0.7780152059961434,0.772538917705741,0.7804093993650011,0.7983306367946834,0.8162934043579081,0.8213295104380436,0.8032221023200635,0.7621901537390096,0.7229051728827386,0.7082941722950695,0.709994903724152,0.7088228039421361,0.6980553189432974,0.6762130436468589,0.6540600790366565,0.6416833900102658,0.6373283371083686,0.6387248257879128,0.6386001610228401,0.632107278849281,0.6175487803319901,0.6007329979396188,0.5897146322938748,0.5848053985353612,0.5844356242657235,0.5880849571541201,0.5871914678791844,0.5783417991659555,0.5641586390876263,0.5521627660561296,0.546101074806329,0.546838353381897,0.5484631481857482,0.5441187596550534,0.5322079452895767,0.5203355493897912,0.5093527701515393,0.5020841201414659,0.499717115382122,0.4995819457556803,0.4960586828274268,0.4879465847065191,0.4754052869036554,0.4658944514493559,0.4614860213738364,0.4600623657666381,0.4592224789948253,0.4568903330370622,0.4524107294775391,0.4437890516781566,0.4347543549566036,0.4320789873998563,0.4319798139175097,0.4314484172376842,0.4289660334125767,0.4231876497570349,0.4172884209719245,0.41192552272877,0.4091772586281621,0.4083856180377153,0.4078779412321538,0.4071032246689969,0.4036526681954726,0.397621764443633,0.3922944451708569,0.3901393177731259,0.3895727335529268,0.3884571087128447,0.3862750875637816,0.3824395662139826,0.3775393308129527,0.3734637014201422,0.3713439880792095,0.3701340329994254,0.3691011519601745,0.3676357531590275,0.3636957474662604,0.3584064808489356,0.354406317232042,0.3524552260295389,0.3517461895569498,0.3507727604634095,0.3490783949990342,0.34544982305345,0.3407401595846239,0.336759752323195,0.3345383151208792,0.3341503399323215,0.33468950704006,0.335015946756433,0.3342694621447914,0.3321614881184969,0.3284443221118504,0.3246694772306671,0.3218907222491927,0.3189989555265648,0.315363932869071,0.3113223880683838,0.3088667414110443,0.3109322616459273,0.3165804688890977,0.3219981463321049,0.3231928069356817,0.3227328423837748,0.3292469643124287,0.3434940943695524,0.3563621112919897,0.3471952257421801,0.3213701206176658,0.3087134482542659,0.3081825287442841,0.3135076968567385,0.3136354729870071,0.3069847792969242,0.2983355178381077,0.2941256260344175,0.294515086226484,0.2984558877713312,0.3013283546047847,0.2987611242096933,0.2923803492954521,0.2870154414950045,0.2863953332672565,0.2894164249551445,0.2941756068141278,0.2961773339145751,0.2987253223947097,0.306242662632608,0.3147300528054767,0.323030889073554,0.3307876376414909,0.3370499354510006,0.3374085321123791,0.3326770657565406,0.3257978110808552,0.3216253462965867,0.3204146877767459,0.3205833210082456,0.318724443263759,0.3124925599233068,0.3031101708473512,0.2947815801787398,0.2902898675087344,0.2894865960623773,0.2905407770321901,0.2908949543360395,0.3250477271972089,0.4067224035699933,0.4727800858283673,0.5218633616756365,0.5533313441313005,0.5667952107053108,0.5653265358524093,0.5549322276554208,0.5404448155477892

Total Systolic Data: 148
0.5385762234706706,0.5329440943299881,0.5152565700248876,0.4806480058501132,0.4587819733922317,0.4514129182583188,0.4648992198389641,0.5077324348839929,0.5822921533230001,0.6687385913233165,0.7674969639645177,0.8385639739115506,0.8808216059092289,0.9449533808011341,1.035723113375205,1.118836729170428,1.190220672496656,1.164166736453675,1.12322183400333,1.07778121306629,1.08427800675579,1.13219062038882,1.188781951268309,1.221556224724792,1.211808153508222,1.097781980801343,0.9778400707567182,0.8886674959996165,0.8931641444630444,0.971548832064576,0.9671148359697451,0.8907744028402839,0.8891780102434312,1.017178977021718,1.235815767546891,1.328136312920504,1.31113646014326,1.22894926625587,1.208779678493131,1.239451687553401,1.31961739817127,1.444260775527252,1.483156033301772,1.443452500644242,1.333122193503812,1.2295461815209,1.215662141208298,1.282311086395217,1.366573186157676,1.383498956584994,1.305589824646922,1.152095622391685,1.137907813098243,1.23691449895384,1.457881379301778,1.556330482949333,1.509678430591516,1.374458800190238,1.298644336984394,1.348045375571948,1.51291751514705,1.591245086905712,1.51952174522001,1.346768118793282,1.282034059964024,1.295061928149114,1.389899858617213,1.471338606240554,1.457092943895561,1.371260214453778,1.229806994687249,1.161340138917131,1.232981618402609,1.398551561983685,1.508216841206899,1.533278029299422,1.427002368590396,1.267670328344036,1.22246771944012,1.272836428933605,1.384553770769815,1.470868798093417,1.400569406109791,1.228013793554533,1.134559634689761,1.107581652701381,1.16839904579184,1.280904887390041,1.313656294630147,1.224601339019459,1.067427820071389,0.9708883478191527,1.022356380652124,1.18557472102773,1.202619883971256,1.119596296654509,1.030585793925373,0.9783852803576414,0.9874391175787145,1.051111548081434,1.113680672701989,1.106929836185926,1.021140647041688,0.8951049837595183,0.8354298313868241,0.8413652315907144,0.9185482318479598,0.965124807549511,0.9556982209843046,0.861375817263983,0.7174079174578227,0.6600354229513272,0.7012517344187665,0.8365324752046962,0.8827280427072404,0.8315964536165809,0.7333285828082731,0.6665930960455382,0.6584805866829129,0.71086798833508,0.7635067059385271,0.7430587306063949,0.6727296385420846,0.5855120821429759,0.5380191366345835,0.5334224684884569,0.567643065548046,0.5769977774901153,0.5468932017942378,0.4735012816387908,0.3973479499054212,0.3743408183937277,0.4130859293061974,0.5378987085462545,0.5800027961693435,0.5368341375094751,0.454264306505794,0.4090483608649586,0.4122688517198985,0.4430456333654342,0.4516518682266897,0.405455683484015,0.3259861283751297,0.2889265647037665,0.2644854395477953,0.2475494006935007,0.2692606121641363,0.3936458993418693
